electrolyte_id,generation_method,total_mass,"1,2-dimethoxyethane","1,3-dioxolane",Aluminium Oxide,C1,C2,C3,CsNO3,DEC,diglyme,DMC,DTO,E1,EC,EMC,FEC,L1,Li2S,LiAlO2,LiBF4,LiBOB,LiFSI,LiNO3,LiPF6,LiPO2F2,LiTDI,LiTf,LiTFSI,Lithium Perchlorate,Montmorillonite,PC,PS,S1,S2,S3,SN,Sulfolane,TTE,VC,TMSPi,P2O5,LiDFOB,TFEO,BTFEC,BTFE,AN,LCE
21-7-256,bo-so-rd,10.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01395812562313061,0.0,0.0,0.2313060817547358,0.0,0.0,0.2313060817547358,0.0,0.01395812562313061,0.0,0.0,0.0,0.0,0.01395812562313061,0.0,0.01395812562313061,0.0,0.01395812562313061,0.0,0.0,0.2313060817547358,0.0,0.0,0.0,0.0,0.0049850448654037895,0.0,0.0,0.0,0.0,0.0,0.2313060817547358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.931035
21-7-257,0,10.0184,0.0,0.0,0.0,0.0,0.0,0.0,0.0334384732092949,0.0,0.0,0.4717649524874232,0.0,0.0,0.3173261199393117,0.0,0.0,0.0,0.0,0.0,0.0,0.05170486305198435,0.0,0.0,0.006987143655673562,0.0,0.0,0.0,0.11878144214645053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928058
21-7-258,bo-so-rd,3.6877,0.0,0.0,0.0,0.0,0.0,0.0,0.03931990129348916,0.0,0.0,0.06229628223553976,0.0,0.0,0.06229628223553976,0.0,0.06229628223553976,0.0,0.0,0.0,0.0,0.036879355695962256,0.0,0.03796404262819644,0.0,0.03660818396290371,0.0,0.0,0.6220679556363045,0.0,0.0,0.0,0.0,0.03660818396290371,0.0,0.0,0.0,0.0,0.0,0.003664479214686661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919355
21-7-259,bo-so-rd,3.64296,0.0,0.0,0.0,0.0,0.0,0.0,0.038704789511825544,0.0,0.0,0.061945231350330504,0.0,0.0,0.003643822605793091,0.0,0.06437430001976414,0.0,0.0,0.0,0.0,0.036508773085622684,0.0,0.038704789511825544,0.0,0.03678327513889804,0.0,0.0,0.6192766321892087,0.0,0.0,0.0,0.0,0.035685266925796606,0.0,0.0,0.0,0.0,0.0,0.06437430001976414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.705882
21-7-260,bo-so-rd,2.65279,0.0,0.0,0.0,0.0,0.0,0.0,0.147391991073549,0.0,0.0,0.014880069662506268,0.0,0.0,0.2628809668311476,0.0,0.014880069662506268,0.0,0.0,0.0,0.0,0.14852287591554553,0.0,0.1481459143015467,0.0,0.04975893304784774,0.0,0.0,0.14965376075754208,0.0,0.0,0.0,0.0,0.049005009819850044,0.0,0.0,0.0,0.0,0.0,0.014880069662506268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886364
21-7-261,bo-so-rd,2.91988,0.0,0.0,0.0,0.0,0.0,0.0,0.05137197419072016,0.0,0.0,0.08821458416099293,0.0,0.0,0.08821458416099293,0.0,0.08821458416099293,0.0,0.0,0.0,0.0,0.052399413674534566,0.0,0.05513925229803965,0.0,0.052399413674534566,0.0,0.0,0.4674849651355535,0.0,0.0,0.0,0.0,0.05137197419072016,0.0,0.0,0.0,0.0,0.0,0.0051890831130046436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84375
21-7-262,bo-so-rd,2.96632,0.0,0.0,0.0,0.0,0.0,0.0,0.003371180452547264,0.0,0.0,0.0025006000701205534,0.0,0.0,0.13419894010086572,0.0,0.06751631651339034,0.0,0.0,0.0,0.0,0.024946735348849752,0.0,0.6749103265999622,0.0,0.00842795113136816,0.0,0.0,0.024946735348849752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05918073572642197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545455
21-7-263,bo-so-rd,3.1732,0.0,0.0,0.0,0.0,0.0,0.0,0.018908357494012352,0.0,0.0,0.05997069204588428,0.0,0.0,0.05997069204588428,0.0,0.05997069204588428,0.0,0.0,0.0,0.0,0.5987646539770578,0.0,0.03529560065548973,0.0,0.03655615782175722,0.0,0.0,0.035925879238623476,0.0,0.0,0.0,0.0,0.03466532207235598,0.0,0.0,0.0,0.0,0.0,0.05997069204588428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375
21-7-264,bo-so-rd,3.6797,0.0,0.0,0.0,0.0,0.0,0.0,0.03804657988422969,0.0,0.0,0.003672446123325271,0.0,0.0,0.06243171997717205,0.0,0.06243171997717205,0.0,0.0,0.0,0.0,0.0356007283202435,0.0,0.6236921488164796,0.0,0.03668777345979292,0.0,0.0,0.03695953474468028,0.0,0.0,0.0,0.0,0.03804657988422969,0.0,0.0,0.0,0.0,0.0,0.06243171997717205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767442
21-7-265,0,10.0184,0.0,0.0,0.0,0.0,0.0,0.0,0.0334384732092949,0.0,0.0,0.4717649524874232,0.0,0.0,0.3173261199393117,0.0,0.0,0.0,0.0,0.0,0.0,0.05170486305198435,0.0,0.0,0.006987143655673562,0.0,0.0,0.0,0.11878144214645053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.935065
21-7-266,bo-mo-val,10.02,0.04291417165668663,0.020958083832335328,0.0,0.0,0.0,0.0,0.01596806387225549,0.06786427145708583,0.05888223552894212,0.17964071856287425,0.0,0.0,0.17664670658682635,0.0,0.18363273453093815,0.0,0.0,0.008982035928143712,0.013972055888223554,0.006986027944111777,0.0019960079840319364,0.007984031936127746,0.0019960079840319364,0.004990019960079841,0.012974051896207586,0.0,0.016966067864271458,0.0,0.0,0.0,0.0,0.008982035928143712,0.0,0.0,0.0,0.005988023952095809,0.0,0.16167664670658685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
21-7-267,bo-mo-val,10.01,0.06493506493506494,0.013986013986013988,0.002997002997002997,0.0,0.0,0.0,0.01098901098901099,0.05494505494505495,0.07492507492507493,0.12687312687312688,0.0,0.0,0.1108891108891109,0.0,0.0,0.0,0.0,0.012987012987012988,0.003996003996003996,0.000999000999000999,0.006993006993006994,0.016983016983016984,0.001998001998001998,0.006993006993006994,0.016983016983016984,0.0,0.016983016983016984,0.0,0.0,0.2077922077922078,0.0,0.001998001998001998,0.0,0.0,0.0,0.04595404595404596,0.0,0.19880119880119881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913043
21-7-268,bo-mo-val,9.99,0.16716716716716715,0.014014014014014016,0.006006006006006006,0.0,0.0,0.0,0.011011011011011011,0.08108108108108109,0.003003003003003003,0.0890890890890891,0.0,0.0,0.10910910910910912,0.0,0.13113113113113115,0.0,0.0,0.009009009009009009,0.01001001001001001,0.006006006006006006,0.006006006006006006,0.01001001001001001,0.002002002002002002,0.015015015015015015,0.016016016016016016,0.0,0.008008008008008008,0.0,0.0,0.029029029029029027,0.0,0.001001001001001001,0.0,0.0,0.0,0.10610610610610612,0.0,0.17017017017017017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375
21-7-269,bo-mo-val,9.99,0.21421421421421422,0.004004004004004004,0.009009009009009009,0.0,0.0,0.0,0.004004004004004004,0.07107107107107107,0.01001001001001001,0.0960960960960961,0.0,0.0,0.14814814814814814,0.0,0.058058058058058054,0.0,0.0,0.01001001001001001,0.008008008008008008,0.015015015015015015,0.003003003003003003,0.006006006006006006,0.002002002002002002,0.007007007007007008,0.011011011011011011,0.0,0.01701701701701702,0.0,0.0,0.003003003003003003,0.0,0.008008008008008008,0.0,0.0,0.0,0.10810810810810811,0.0,0.1871871871871872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375
21-7-270,bo-mo-val,9.99,0.12112112112112111,0.044044044044044044,0.0,0.0,0.0,0.0,0.003003003003003003,0.06306306306306306,0.08408408408408408,0.13313313313313313,0.0,0.0,0.13713713713713716,0.0,0.015015015015015015,0.0,0.0,0.0,0.016016016016016016,0.01001001001001001,0.013013013013013013,0.003003003003003003,0.001001001001001001,0.014014014014014016,0.019019019019019017,0.0,0.019019019019019017,0.0,0.0,0.06306306306306306,0.0,0.002002002002002002,0.0,0.0,0.0,0.1141141141141141,0.0,0.12512512512512514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
21-7-271,bo-mo-val,10.01,0.11688311688311688,0.02997002997002997,0.011988011988011988,0.0,0.0,0.0,0.006993006993006994,0.0,0.05894105894105894,0.1958041958041958,0.0,0.0,0.24375624375624375,0.0,0.14585414585414586,0.0,0.0,0.011988011988011988,0.00899100899100899,0.004995004995004995,0.00899100899100899,0.005994005994005994,0.0,0.014985014985014984,0.007992007992007992,0.0,0.013986013986013988,0.0,0.0,0.007992007992007992,0.0,0.002997002997002997,0.0,0.0,0.0,0.011988011988011988,0.0,0.08891108891108891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89011
21-7-272,bo-mo-val,9.99,0.13013013013013014,0.06606606606606606,0.007007007007007008,0.0,0.0,0.0,0.01001001001001001,0.04604604604604605,0.10910910910910912,0.14114114114114112,0.0,0.0,0.16816816816816815,0.0,0.01001001001001001,0.0,0.0,0.004004004004004004,0.001001001001001001,0.009009009009009009,0.008008008008008008,0.008008008008008008,0.0,0.005005005005005005,0.015015015015015015,0.0,0.018018018018018018,0.0,0.0,0.004004004004004004,0.0,0.014014014014014016,0.0,0.0,0.0,0.06206206206206206,0.0,0.16416416416416416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913043
21-7-273,0,7.68433,0.0,0.0,0.0,0.0,0.0,0.0,0.04359521259498226,0.0,0.0,0.6150607795344551,0.0,0.0,0.10931336889488087,0.0,0.0,0.0,0.0,0.0,0.0,0.06754004578147997,0.0,0.0,0.009239582370876836,0.0,0.0,0.0,0.15525101082332488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375
21-7-274,bo-mo-val,9.17,0.15049073064340238,0.06543075245365322,0.008724100327153763,0.0,0.0,0.0,0.010905125408942203,0.07524536532170119,0.003271537622682661,0.1712104689203926,0.0,0.0,0.009191254089422028,0.0,0.15921483097055616,0.0,0.0,0.004362050163576881,0.011123227917121047,0.015485278080697927,0.0064340239912758996,0.014176663031624865,0.009923664122137405,0.015485278080697927,0.0,0.0,0.011341330425299891,0.0,0.0,0.0588876772082879,0.0,0.0021810250817884407,0.0,0.0,0.0,0.14394765539803708,0.0,0.062159214830970554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375
21-7-275,bo-mo-val,9.99,0.12512512512512514,0.029029029029029027,0.01001001001001001,0.0,0.0,0.0,0.012012012012012012,0.13913913913913914,0.11911911911911911,0.04804804804804805,0.0,0.0,0.16116116116116116,0.0,0.022022022022022022,0.0,0.0,0.006006006006006006,0.011311311311311311,0.004204204204204204,0.014114114114114113,0.007007007007007008,0.007307307307307307,0.0072072072072072065,0.0,0.0,0.005905905905905905,0.0,0.0,0.006006006006006006,0.0,0.015015015015015015,0.0,0.0,0.0,0.10910910910910912,0.0,0.14114114114114112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.902913
21-7-276,bo-mo-val,10.016,0.15575079872204473,0.12779552715654952,0.013977635782747605,0.0,0.0,0.0,0.009984025559105433,0.035942492012779555,0.15674920127795527,0.13079073482428116,0.0,0.0,0.11880990415335463,0.0,0.010982428115015975,0.0,0.0,0.013977635782747605,0.0069888178913738025,0.013079073482428115,0.002196485623003195,0.008985623003194889,0.0059904153354632585,0.0,0.0,0.0,0.01228035143769968,0.0,0.0,0.000998402555910543,0.0,0.012979233226837061,0.0,0.0,0.0,0.0369408945686901,0.0,0.1248003194888179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769
21-7-277,bo-mo-val,10.031,0.20735719270262187,0.08573422390589173,0.014953643704515998,0.0,0.0,0.0,0.012959824543913867,0.04087329279234373,0.17844681487389094,0.1585086232678696,0.0,0.0,0.09370950054830025,0.0,0.022928920346924533,0.0,0.0,0.013956734124214934,0.006180839397866613,0.013059515501943973,0.00119629149636128,0.0,0.007177748978167679,0.0010966005383311731,0.0,0.0,0.01724653573920845,0.0,0.0,0.019938191606021335,0.0,0.013956734124214934,0.0,0.0,0.0,0.030904196989333065,0.0,0.059814574818063994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868421
21-7-278,bo-mo-val,10.011,0.11687144141444411,0.08190989911097793,0.0029967036260113876,0.0,0.0,0.0,0.014983518130056939,0.14384177404854662,0.12586155229247828,0.07891319548496654,0.0,0.0,0.10188792328438719,0.0,0.013984616921386478,0.0,0.0,0.012985715712716013,0.017380881030866047,0.0,0.0070921985815602835,0.012985715712716013,0.0021975826590750177,0.012086704624912598,0.0,0.0,0.0012985715712716013,0.0,0.0,0.008990110878034164,0.0,0.016981320547397864,0.0,0.0,0.0,0.06193187493756868,0.0,0.16481869943062633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923077
21-7-279,bo-mo-val,10.012,0.014982021574111066,0.19876148621654013,0.008989212944466638,0.0,0.0,0.0,0.011985617259288853,0.011985617259288853,0.14682381142628845,0.15081901717938473,0.0,0.0,0.06292449061126648,0.0,0.01697962445065921,0.0,0.0,0.012984418697562925,0.016180583300039953,0.0020974830203755496,0.0062924490611266475,0.015980823012385136,0.004294846184578505,0.015081901717938473,0.0,0.0,0.007191370355573311,0.0,0.0,0.030962844586496202,0.0,0.0,0.0,0.0,0.0,0.035956851777866554,0.0,0.2287255293647623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923077
21-7-280,bo-mo-val,10.0,0.11200000000000002,0.16799999999999998,0.001,0.0,0.0,0.0,0.014000000000000002,0.045,0.053000000000000005,0.10400000000000001,0.0,0.0,0.178,0.0,0.006,0.0,0.0,0.007000000000000001,0.014099999999999998,0.0162,0.0052,0.001,0.0021000000000000003,0.0081,0.0,0.0,0.0173,0.0,0.0,0.003,0.0,0.014000000000000002,0.0,0.0,0.0,0.065,0.0,0.16599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929577
21-7-281,0,10.0214,0.0,0.0,0.0,0.0,0.0,0.0,0.033428463088989564,0.0,0.0,0.47162372522801205,0.0,0.0,0.3172311253916619,0.0,0.0,0.0,0.0,0.0,0.0,0.05178917117368831,0.0,0.0,0.007084838445726146,0.0,0.0,0.0,0.11884567026563156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375
21-7-282,bo-mo-val,10.006,0.1768938636817909,0.08095142914251449,0.010993403957625424,0.0,0.0,0.0,0.010993403957625424,0.09994003597841294,0.19888067159704176,0.012992204677193683,0.0,0.0,0.01998800719568259,0.0,0.012992204677193683,0.0,0.0,0.012992204677193683,0.010093943633819708,0.004197481511093344,0.004997001798920648,0.012992204677193683,0.007095742554467319,0.004197481511093344,0.0,0.0,0.011992804317409553,0.0,0.0,0.003997601439136518,0.0,0.008994603238057165,0.0,0.0,0.0,0.10993403957625425,0.0,0.18388966620027983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375
21-7-283,bo-mo-val,9.994,0.14908945367220333,0.014008405043025817,0.009005403241945167,0.0,0.0,0.0,0.005003001801080649,0.06904142485491295,0.048028817290374226,0.09205523313988394,0.0,0.0,0.09005403241945167,0.0,0.21212727636581952,0.0,0.0,0.010006003602161298,0.010406243746247748,0.010206123674204523,0.009205523313988393,0.012007204322593557,0.015009005403241946,0.011306784070442265,0.0,0.0,0.002301380828497098,0.0,0.0,0.028016810086051634,0.0,0.0070042025215129085,0.0,0.0,0.0,0.09005403241945167,0.0,0.10606363818290976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72973
21-7-284,bo-mo-val,10.015,0.12980529206190713,0.0199700449326011,0.006989515726410385,0.0,0.0,0.0,0.007988017973040438,0.20868696954568144,0.20868696954568144,0.01397903145282077,0.0,0.0,0.03594608087868197,0.0,0.003994008986520219,0.0,0.0,0.016974538192710935,0.007189216175736394,0.021168247628557162,0.005991013479780329,0.0009985022466300548,0.011083374937593609,0.016774837743384924,0.0,0.0,0.004193709435846231,0.0,0.0,0.005991013479780329,0.0,0.0019970044932601095,0.0,0.0,0.0,0.08686969545681478,0.0,0.18472291562656015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.850746
21-7-285,bo-mo-val,9.985,0.18728092138207314,0.06209313970956435,0.005007511266900351,0.0,0.0,0.0,0.006009013520280421,0.15923885828743117,0.21632448673009516,0.13319979969954934,0.0,0.0,0.017025538307461195,0.0,0.012018027040560842,0.0,0.0,0.016024036054081123,0.005007511266900351,0.008012018027040562,0.006109163745618428,0.0030045067601402104,0.006209313970956435,0.014221331997996994,0.0,0.0,0.015022533800701052,0.0,0.0,0.024036054081121683,0.0,0.016024036054081123,0.0,0.0,0.0,0.017025538307461195,0.0,0.07110665998998497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896907
21-7-286,bo-mo-val,9.999,0.063006300630063,0.014001400140014003,0.005000500050005001,0.0,0.0,0.0,0.005000500050005001,0.17001700170017,0.191019101910191,0.154015401540154,0.0,0.0,0.003000300030003,0.0,0.10901090109010901,0.0,0.0,0.010001000100010001,0.006000600060006,0.0105010501050105,0.0,0.015001500150015,0.0112011201120112,0.0052005200520052,0.0,0.0,0.013001300130013,0.0,0.0,0.038003800380038005,0.0,0.019001900190019003,0.0,0.0,0.0,0.069006900690069,0.0,0.089008900890089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882353
21-7-287,bo-mo-val,10.015,0.054917623564653024,0.004992511233150275,0.0009985022466300548,0.0,0.0,0.0,0.015976035946080876,0.11982026959560658,0.016974538192710935,0.04992511233150274,0.0,0.0,0.21068397403894157,0.0,0.16874687968047927,0.0,0.0,0.014977533699450823,0.008886669995007488,0.004393409885172241,0.013080379430853719,0.011982026959560658,0.004992511233150275,0.005891163255117324,0.0,0.0,0.018172740888666997,0.0,0.0,0.0029955067398901645,0.0,0.0009985022466300548,0.0,0.0,0.0,0.03494757863205192,0.0,0.23564653020469292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375
21-7-288,bo-mo-val,10.006,0.19588247051768937,0.03597841295222866,0.004997001798920648,0.0,0.0,0.0,0.014991005396761943,0.11493104137517489,0.06196282230661603,0.02298620827503498,0.0,0.0,0.16889866080351787,0.0,0.006995802518488907,0.0,0.0,0.013991605036977814,0.004997001798920648,0.010993403957625424,0.00509694183489906,0.010993403957625424,0.0028982610433739755,0.01429142514491305,0.0,0.0,0.01429142514491305,0.0,0.0,0.09194483310013991,0.0,0.001998800719568259,0.0,0.0,0.0,0.001998800719568259,0.0,0.19888067159704176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375
21-7-289,0,10.0214,0.0,0.0,0.0,0.0,0.0,0.0,0.033528249545971625,0.0,0.0,0.47162372522801205,0.0,0.0,0.3172311253916619,0.0,0.0,0.0,0.0,0.0,0.0,0.05148981180274213,0.0,0.0,0.007084838445726146,0.0,0.0,0.0,0.11904524317959567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375
21-7-290,bo-mo-val,9.99,0.13613613613613615,0.06006006006006006,0.0012012012012012011,0.0,0.0,0.0,0.011111111111111112,0.13513513513513514,0.001001001001001001,0.15315315315315314,0.0,0.0,0.12312312312312312,0.0,0.15915915915915915,0.0,0.0,0.013213213213213214,0.004204204204204204,0.011311311311311311,0.01121121121121121,0.012312312312312312,0.0024024024024024023,0.012012012012012012,0.0,0.0,0.02112112112112112,0.0,0.0,0.003003003003003003,0.0,0.0,0.0,0.0,0.0,0.05605605605605606,0.0,0.07307307307307306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923077
21-7-291,bo-mo-val,9.986,0.1922691768475866,0.01301822551572201,0.0030042058882435406,0.0,0.0,0.0,0.016222711796515122,0.1922691768475866,0.018025235329461244,0.016022431403965552,0.0,0.0,0.16723412777889043,0.0,0.11916683356699379,0.0,0.0,0.0021029441217704785,0.01411976767474464,0.012016823552974162,0.004205888243540957,0.016222711796515122,0.009613458842379331,0.008111355898257561,0.0,0.0,0.01411976767474464,0.0,0.0,0.021029441217704784,0.0,0.0,0.0,0.0,0.0,0.022030843180452633,0.0,0.1391948728219507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375
21-7-292,bo-mo-val,9.811,0.11211905004586689,0.05096320456630313,0.013250433187238814,0.0,0.0,0.0,0.011517684231984508,0.12842727550708388,0.1416777086943227,0.1314850677810621,0.0,0.0,0.05096320456630313,0.0,0.026500866374477627,0.0,0.0,0.005300173274895526,0.0021404545917847314,0.013250433187238814,0.0022423810009173377,0.0013250433187238814,0.010702272958923656,0.0022423810009173377,0.0,0.0,0.02069106105391907,0.0,0.0,0.025481602283151564,0.0,0.0,0.0,0.0,0.0,0.0927530323106717,0.0,0.15696667006421364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.873418
21-7-293,bo-mo-val,10.007,0.1399020685520136,0.0799440391725792,0.00149895073448586,0.0,0.0,0.0,0.00299790146897172,0.055960827420805444,0.1978614969521335,0.07294893574497852,0.0,0.0,0.08693914260017988,0.0,0.00299790146897172,0.0,0.0,0.02398321175177376,0.002098531028280204,0.019086639352453284,0.006195663035874888,0.0022983911262116517,0.013190766463475568,0.016188667932447286,0.0,0.0,0.014090136904167083,0.0,0.0,0.0099930048965724,0.0,0.0,0.0,0.0,0.0,0.09893074847606675,0.0,0.1528929749175577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
21-7-294,bo-mo-val,10.01,0.18481518481518483,0.05894105894105894,0.007192807192807193,0.0,0.0,0.0,0.005494505494505495,0.1078921078921079,0.16783216783216784,0.027972027972027975,0.0,0.0,0.14685314685314685,0.0,0.000999000999000999,0.0,0.0,0.007192807192807193,0.015084915084915084,0.01008991008991009,0.00909090909090909,0.007192807192807193,0.014285714285714285,0.00919080919080919,0.0,0.0,0.014085914085914085,0.0,0.0,0.03796203796203796,0.0,0.0,0.0,0.0,0.0,0.04295704295704296,0.0,0.12487512487512488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.915254
21-7-295,bo-mo-val,9.891,0.12637751491254676,0.051562026084319076,0.01718734202810636,0.0,0.0,0.0,0.018198362147406732,0.12637751491254676,0.09099181073703366,0.11222323324234153,0.0,0.0,0.13648771610555052,0.0,0.012132241431604488,0.0,0.0,0.003033060357901122,0.001213224143160449,0.01829946415933677,0.007178242847032655,0.004145182489131534,0.00738044687089273,0.005257304620361945,0.0,0.0,0.007178242847032655,0.0,0.0,0.01920938226670711,0.0,0.0,0.0,0.0,0.0,0.07683752906682843,0.0,0.15873015873015875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375
21-7-296,bo-mo-val,9.861,0.13183247135178988,0.05070479667376533,0.012473379981746273,0.0,0.0,0.0,0.008416996247845046,0.10039549741405536,0.17645269242470338,0.06997261940979616,0.0,0.0,0.15414258188824662,0.0,0.0152114390021296,0.0,0.0,0.0013183247135178987,0.01227056079505121,0.007301490721022208,0.009431092181320351,0.011357874454923434,0.00912686340127776,0.006287394787546902,0.0,0.0,0.009329682587972822,0.0,0.0,0.0050704796673765335,0.0,0.0,0.0,0.0,0.0,0.12371970388398741,0.0,0.08518405841192576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936306
21-7-297,0,10.0204,0.0,0.0,0.0,0.0,0.0,0.0,0.03343179912977526,0.0,0.0,0.4716707915851662,0.0,0.0,0.31726278392080154,0.0,0.0,0.0,0.0,0.0,0.0,0.05149495030138517,0.0,0.0,0.007085545487206099,0.0,0.0,0.0,0.11905712346812503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375
21-7-298,bo-mo-val,10.0,0.015,0.199,0.0,0.0,0.0,0.0,0.012,0.012,0.147,0.151,0.0,0.0,0.063,0.0,0.017,0.0,0.0,0.013000000000000001,0.025,0.002,0.006,0.016,0.004,0.015,0.0,0.0,0.007000000000000001,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913043
21-7-299,bo-mo-val,10.01,0.15584415584415584,0.0959040959040959,0.0,0.0,0.0,0.0,0.012987012987012988,0.02097902097902098,0.19080919080919082,0.19480519480519481,0.0,0.0,0.12487512487512488,0.0,0.004995004995004995,0.0,0.0,0.004995004995004995,0.005994005994005994,0.016983016983016984,0.007992007992007992,0.002997002997002997,0.02297702297702298,0.002997002997002997,0.0,0.0,0.02197802197802198,0.0,0.0,0.01898101898101898,0.0,0.0,0.0,0.0,0.0,0.03396603396603397,0.0,0.05894105894105894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926471
21-7-300,bo-mo-val,9.99,0.13813813813813813,0.10810810810810811,0.0,0.0,0.0,0.0,0.009009009009009009,0.16016016016016016,0.0,0.1021021021021021,0.0,0.0,0.15715715715715717,0.0,0.10910910910910912,0.0,0.0,0.01001001001001001,0.01701701701701702,0.007007007007007008,0.006006006006006006,0.011011011011011011,0.02002002002002002,0.009009009009009009,0.0,0.0,0.011011011011011011,0.0,0.0,0.007007007007007008,0.0,0.0,0.0,0.0,0.0,0.02102102102102102,0.0,0.09709709709709709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.850746
21-7-302,bo-mo-val,9.98,0.1062124248496994,0.014028056112224449,0.0,0.0,0.0,0.0,0.004008016032064128,0.0811623246492986,0.1693386773547094,0.14929859719438876,0.0,0.0,0.1663326653306613,0.0,0.02104208416833667,0.0,0.0,0.008016032064128256,0.012024048096192385,0.011022044088176352,0.011022044088176352,0.012024048096192385,0.019038076152304607,0.012024048096192385,0.0,0.0,0.01002004008016032,0.0,0.0,0.003006012024048096,0.0,0.0,0.0,0.0,0.0,0.018036072144288574,0.0,0.1723446893787575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.902913
21-7-303,bo-mo-val,10.01,0.17582417582417584,0.06493506493506494,0.0,0.0,0.0,0.0,0.01098901098901099,0.016983016983016984,0.16783216783216784,0.16083916083916086,0.0,0.0,0.12287712287712288,0.0,0.003996003996003996,0.0,0.0,0.011988011988011988,0.01998001998001998,0.000999000999000999,0.005994005994005994,0.01098901098901099,0.016983016983016984,0.00899100899100899,0.0,0.0,0.012987012987012988,0.0,0.0,0.04095904095904096,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.13486513486513488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933775
21-7-304,bo-mo-val,9.98,0.009018036072144287,0.10220440881763526,0.0,0.0,0.0,0.0,0.014028056112224449,0.01002004008016032,0.07915831663326653,0.20240480961923846,0.0,0.0,0.20240480961923846,0.0,0.04809619238476954,0.0,0.0,0.0070140280561122245,0.014028056112224449,0.013026052104208416,0.008016032064128256,0.008016032064128256,0.014028056112224449,0.014028056112224449,0.0,0.0,0.008016032064128256,0.0,0.0,0.04809619238476954,0.0,0.0,0.0,0.0,0.0,0.006012024048096192,0.0,0.19238476953907815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375
